Section,Day,Time,TimeSlot,Subject,SubjectName,Teacher,TeacherName,Room,RoomType,ActivityType,Scheme,WeeklyHours,BlockLocation
SEC24,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-05,Multi-Purpose,Elective,A,2,campus-17-class
SEC24,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-05,Multi-Purpose,Elective,A,2,campus-17-class
SEC24,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-05,Multi-Purpose,Elective,A,2,campus-17-class
SEC24,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-05,Multi-Purpose,Elective,A,2,campus-17-class
SEC24,Mon,10:11,Mon_10_11,A003,"Eng.",T167,"Prof_CP",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Mon,11:12,Mon_11_12,A002,"Chem",T198,"Prof_DU",Block-17-Room-05,Classroom,THEORY,A,3,campus-17-class
SEC24,Mon,12:01,Mon_12_01,A012,"Chem. Lab",T162,"Prof_CK",Block-A-Lab-03,Lab,LAB,A,1,a-dl-lab
SEC24,Mon,02:03,Mon_02_03,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Mon,03:04,Mon_03_04,A007,"  BEtc ./E.Mech. Lab",T125,"Prof_Z",Block-A-Lab-05,Lab,LAB,A,1,a-dl-lab
SEC24,Tue,10:11,Tue_10_11,A001,"T&NM",T179,"Prof_DB",Block-17-Room-05,Classroom,THEORY,A,4,campus-17-class
SEC24,Tue,11:12,Tue_11_12,A001,"T&NM",T192,"Prof_DO",Block-17-Room-05,Classroom,THEORY,A,4,campus-17-class
SEC24,Tue,12:01,Tue_12_01,A006,"BEE",T167,"Prof_CP",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Tue,02:03,Tue_02_03,A005,"E.Mech",T172,"Prof_CU",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Tue,03:04,Tue_03_04,A003,"Eng.",T163,"Prof_CL",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Wed,10:11,Wed_10_11,A006,"BEE",T158,"Prof_CG",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Wed,11:12,Wed_11_12,A010,"SY",T119,"Prof_T",Block-A-Lab-02,Lab,LAB,A,1,a-dl-lab
SEC24,Wed,12:01,Wed_12_01,A002,"Chem",T150,"Prof_BY",Block-17-Room-05,Classroom,THEORY,A,3,campus-17-class
SEC24,Wed,02:03,Wed_02_03,A009,"Workshop",T179,"Prof_DB",Block-A-Lab-04,Lab,LAB,A,1,a-dl-lab
SEC24,Wed,03:04,Wed_03_04,A008,"Engg. Lab",T174,"Prof_CW",Block-A-Lab-05,Lab,LAB,A,1,a-dl-lab
SEC24,Thu,10:11,Thu_10_11,A001,"T&NM",T108,"Prof_I",Block-17-Room-05,Classroom,THEORY,A,4,campus-17-class
SEC24,Thu,11:12,Thu_11_12,A011,"Comm. Lab",T154,"Prof_CC",Block-A-Lab-07,Lab,LAB,A,1,a-dl-lab
SEC24,Thu,12:01,Thu_12_01,A002,"Chem",T174,"Prof_CW",Block-17-Room-05,Classroom,THEORY,A,3,campus-17-class
SEC24,Thu,02:03,Thu_02_03,A005,"E.Mech",T194,"Prof_DQ",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Thu,03:04,Thu_03_04,A004,"B. Etc.",T171,"Prof_CT",Block-17-Room-05,Classroom,THEORY,A,2,campus-17-class
SEC24,Fri,10:11,Fri_10_11,A001,"T&NM",T153,"Prof_CB",Block-17-Room-05,Classroom,THEORY,A,4,campus-17-class
SEC25,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-06,Multi-Purpose,Elective,A,2,campus-17-class
SEC25,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-06,Multi-Purpose,Elective,A,2,campus-17-class
SEC25,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-06,Multi-Purpose,Elective,A,2,campus-17-class
SEC25,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-06,Multi-Purpose,Elective,A,2,campus-17-class
SEC25,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-06,Multi-Purpose,Elective,A,2,campus-17-class
SEC25,Mon,10:11,Mon_10_11,A008,"Engg. Lab",T164,"Prof_CM",Block-B-Lab-01,Lab,LAB,A,1,b-wl-lab
SEC25,Mon,11:12,Mon_11_12,A003,"Eng.",T183,"Prof_DF",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Mon,12:01,Mon_12_01,A001,"T&NM",T179,"Prof_DB",Block-17-Room-06,Classroom,THEORY,A,4,campus-17-class
SEC25,Mon,02:03,Mon_02_03,A002,"Chem",T174,"Prof_CW",Block-17-Room-06,Classroom,THEORY,A,3,campus-17-class
SEC25,Mon,03:04,Mon_03_04,A011,"Comm. Lab",T103,"Prof_D",Block-B-Lab-05,Lab,LAB,A,1,b-wl-lab
SEC25,Tue,10:11,Tue_10_11,A001,"T&NM",T181,"Prof_DD",Block-17-Room-06,Classroom,THEORY,A,4,campus-17-class
SEC25,Tue,11:12,Tue_11_12,A001,"T&NM",T108,"Prof_I",Block-17-Room-06,Classroom,THEORY,A,4,campus-17-class
SEC25,Tue,12:01,Tue_12_01,A001,"T&NM",T108,"Prof_I",Block-17-Room-06,Classroom,THEORY,A,4,campus-17-class
SEC25,Tue,02:03,Tue_02_03,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Tue,03:04,Tue_03_04,A005,"E.Mech",T157,"Prof_CF",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Wed,10:11,Wed_10_11,A002,"Chem",T100,"Prof_A",Block-17-Room-06,Classroom,THEORY,A,3,campus-17-class
SEC25,Wed,11:12,Wed_11_12,A012,"Chem. Lab",T103,"Prof_D",Block-B-Lab-02,Lab,LAB,A,1,b-wl-lab
SEC25,Wed,12:01,Wed_12_01,A007,"  BEtc ./E.Mech. Lab",T156,"Prof_CE",Block-B-Lab-03,Lab,LAB,A,1,b-wl-lab
SEC25,Wed,02:03,Wed_02_03,A009,"Workshop",T183,"Prof_DF",Block-B-Lab-04,Lab,LAB,A,1,b-wl-lab
SEC25,Wed,03:04,Wed_03_04,A004,"B. Etc.",T169,"Prof_CR",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Thu,10:11,Thu_10_11,A006,"BEE",T178,"Prof_DA",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Thu,11:12,Thu_11_12,A003,"Eng.",T101,"Prof_B",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Thu,12:01,Thu_12_01,A002,"Chem",T198,"Prof_DU",Block-17-Room-06,Classroom,THEORY,A,3,campus-17-class
SEC25,Thu,02:03,Thu_02_03,A005,"E.Mech",T104,"Prof_E",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Thu,03:04,Thu_03_04,A006,"BEE",T138,"Prof_BM",Block-17-Room-06,Classroom,THEORY,A,2,campus-17-class
SEC25,Fri,10:11,Fri_10_11,A010,"SY",T170,"Prof_CS",Block-B-Lab-01,Lab,LAB,A,1,b-wl-lab
SEC26,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-07,Multi-Purpose,Elective,A,2,campus-17-class
SEC26,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-07,Multi-Purpose,Elective,A,2,campus-17-class
SEC26,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-07,Multi-Purpose,Elective,A,2,campus-17-class
SEC26,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-07,Multi-Purpose,Elective,A,2,campus-17-class
SEC26,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-07,Multi-Purpose,Elective,A,2,campus-17-class
SEC26,Mon,10:11,Mon_10_11,A001,"T&NM",T192,"Prof_DO",Block-17-Room-07,Classroom,THEORY,A,4,campus-17-class
SEC26,Mon,11:12,Mon_11_12,A005,"E.Mech",T157,"Prof_CF",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Mon,12:01,Mon_12_01,A001,"T&NM",T108,"Prof_I",Block-17-Room-07,Classroom,THEORY,A,4,campus-17-class
SEC26,Mon,02:03,Mon_02_03,A008,"Engg. Lab",T162,"Prof_CK",Block-C-Lab-04,Lab,LAB,A,1,c-wl-lab
SEC26,Mon,03:04,Mon_03_04,A003,"Eng.",T188,"Prof_DK",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Tue,10:11,Tue_10_11,A007,"  BEtc ./E.Mech. Lab",T151,"Prof_BZ",Block-C-Lab-06,Lab,LAB,A,1,c-wl-lab
SEC26,Tue,11:12,Tue_11_12,A006,"BEE",T141,"Prof_BP",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Tue,12:01,Tue_12_01,A003,"Eng.",T146,"Prof_BU",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Tue,02:03,Tue_02_03,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Tue,03:04,Tue_03_04,A004,"B. Etc.",T189,"Prof_DL",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Wed,10:11,Wed_10_11,A006,"BEE",T102,"Prof_C",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Wed,11:12,Wed_11_12,A012,"Chem. Lab",T103,"Prof_D",Block-C-Lab-02,Lab,LAB,A,1,c-wl-lab
SEC26,Wed,12:01,Wed_12_01,A002,"Chem",T187,"Prof_DJ",Block-17-Room-07,Classroom,THEORY,A,3,campus-17-class
SEC26,Wed,02:03,Wed_02_03,A002,"Chem",T100,"Prof_A",Block-17-Room-07,Classroom,THEORY,A,3,campus-17-class
SEC26,Wed,03:04,Wed_03_04,A001,"T&NM",T108,"Prof_I",Block-17-Room-07,Classroom,THEORY,A,4,campus-17-class
SEC26,Thu,10:11,Thu_10_11,A009,"Workshop",T110,"Prof_K",Block-C-Lab-06,Lab,LAB,A,1,c-wl-lab
SEC26,Thu,11:12,Thu_11_12,A011,"Comm. Lab",T197,"Prof_DT",Block-C-Lab-07,Lab,LAB,A,1,c-wl-lab
SEC26,Thu,12:01,Thu_12_01,A005,"E.Mech",T194,"Prof_DQ",Block-17-Room-07,Classroom,THEORY,A,2,campus-17-class
SEC26,Thu,02:03,Thu_02_03,A010,"SY",T176,"Prof_CY",Block-C-Lab-09,Lab,LAB,A,1,c-wl-lab
SEC26,Thu,03:04,Thu_03_04,A001,"T&NM",T108,"Prof_I",Block-17-Room-07,Classroom,THEORY,A,4,campus-17-class
SEC26,Fri,10:11,Fri_10_11,A002,"Chem",T100,"Prof_A",Block-17-Room-07,Classroom,THEORY,A,3,campus-17-class
SEC27,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-08,Multi-Purpose,Elective,A,2,campus-17-class
SEC27,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-08,Multi-Purpose,Elective,A,2,campus-17-class
SEC27,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-08,Multi-Purpose,Elective,A,2,campus-17-class
SEC27,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-08,Multi-Purpose,Elective,A,2,campus-17-class
SEC27,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-08,Multi-Purpose,Elective,A,2,campus-17-class
SEC27,Mon,10:11,Mon_10_11,A001,"T&NM",T108,"Prof_I",Block-17-Room-08,Classroom,THEORY,A,4,campus-17-class
SEC27,Mon,11:12,Mon_11_12,A001,"T&NM",T158,"Prof_CG",Block-17-Room-08,Classroom,THEORY,A,4,campus-17-class
SEC27,Mon,12:01,Mon_12_01,A010,"SY",T118,"Prof_S",Block-LAB-Lab-03,Lab,LAB,A,1,lab-cam-3-lab
SEC27,Mon,02:03,Mon_02_03,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Mon,03:04,Mon_03_04,A005,"E.Mech",T168,"Prof_CQ",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Tue,10:11,Tue_10_11,A012,"Chem. Lab",T103,"Prof_D",Block-LAB-Lab-06,Lab,LAB,A,1,lab-cam-3-lab
SEC27,Tue,11:12,Tue_11_12,A001,"T&NM",T108,"Prof_I",Block-17-Room-08,Classroom,THEORY,A,4,campus-17-class
SEC27,Tue,12:01,Tue_12_01,A001,"T&NM",T108,"Prof_I",Block-17-Room-08,Classroom,THEORY,A,4,campus-17-class
SEC27,Tue,02:03,Tue_02_03,A006,"BEE",T186,"Prof_DI",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Tue,03:04,Tue_03_04,A009,"Workshop",T147,"Prof_BV",Block-LAB-Lab-10,Lab,LAB,A,1,lab-cam-3-lab
SEC27,Wed,10:11,Wed_10_11,A002,"Chem",T100,"Prof_A",Block-17-Room-08,Classroom,THEORY,A,3,campus-17-class
SEC27,Wed,11:12,Wed_11_12,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Wed,12:01,Wed_12_01,A002,"Chem",T100,"Prof_A",Block-17-Room-08,Classroom,THEORY,A,3,campus-17-class
SEC27,Wed,02:03,Wed_02_03,A007,"  BEtc ./E.Mech. Lab",T125,"Prof_Z",Block-LAB-Lab-04,Lab,LAB,A,1,lab-cam-3-lab
SEC27,Wed,03:04,Wed_03_04,A003,"Eng.",T101,"Prof_B",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Thu,10:11,Thu_10_11,A008,"Engg. Lab",T182,"Prof_DE",Block-LAB-Lab-06,Lab,LAB,A,1,lab-cam-3-lab
SEC27,Thu,11:12,Thu_11_12,A011,"Comm. Lab",T103,"Prof_D",Block-LAB-Lab-07,Lab,LAB,A,1,lab-cam-3-lab
SEC27,Thu,12:01,Thu_12_01,A003,"Eng.",T188,"Prof_DK",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Thu,02:03,Thu_02_03,A002,"Chem",T134,"Prof_BI",Block-17-Room-08,Classroom,THEORY,A,3,campus-17-class
SEC27,Thu,03:04,Thu_03_04,A005,"E.Mech",T193,"Prof_DP",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC27,Fri,10:11,Fri_10_11,A006,"BEE",T102,"Prof_C",Block-17-Room-08,Classroom,THEORY,A,2,campus-17-class
SEC28,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC28,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC28,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC28,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC28,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-09,Multi-Purpose,Elective,A,2,campus-17-class
SEC28,Mon,10:11,Mon_10_11,A001,"T&NM",T108,"Prof_I",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC28,Mon,11:12,Mon_11_12,A008,"Engg. Lab",T104,"Prof_E",Block-A-Lab-02,Lab,LAB,A,1,a-dl-lab
SEC28,Mon,12:01,Mon_12_01,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Mon,02:03,Mon_02_03,A006,"BEE",T178,"Prof_DA",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Mon,03:04,Mon_03_04,A004,"B. Etc.",T169,"Prof_CR",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Tue,10:11,Tue_10_11,A010,"SY",T177,"Prof_CZ",Block-A-Lab-06,Lab,LAB,A,1,a-dl-lab
SEC28,Tue,11:12,Tue_11_12,A011,"Comm. Lab",T148,"Prof_BW",Block-A-Lab-07,Lab,LAB,A,1,a-dl-lab
SEC28,Tue,12:01,Tue_12_01,A005,"E.Mech",T104,"Prof_E",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Tue,02:03,Tue_02_03,A001,"T&NM",T108,"Prof_I",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC28,Tue,03:04,Tue_03_04,A012,"Chem. Lab",T186,"Prof_DI",Block-A-Lab-10,Lab,LAB,A,1,a-dl-lab
SEC28,Wed,10:11,Wed_10_11,A001,"T&NM",T108,"Prof_I",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC28,Wed,11:12,Wed_11_12,A002,"Chem",T174,"Prof_CW",Block-17-Room-09,Classroom,THEORY,A,3,campus-17-class
SEC28,Wed,12:01,Wed_12_01,A002,"Chem",T100,"Prof_A",Block-17-Room-09,Classroom,THEORY,A,3,campus-17-class
SEC28,Wed,02:03,Wed_02_03,A006,"BEE",T167,"Prof_CP",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Wed,03:04,Wed_03_04,A005,"E.Mech",T160,"Prof_CI",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Thu,10:11,Thu_10_11,A007,"  BEtc ./E.Mech. Lab",T151,"Prof_BZ",Block-A-Lab-06,Lab,LAB,A,1,a-dl-lab
SEC28,Thu,11:12,Thu_11_12,A009,"Workshop",T110,"Prof_K",Block-A-Lab-07,Lab,LAB,A,1,a-dl-lab
SEC28,Thu,12:01,Thu_12_01,A003,"Eng.",T191,"Prof_DN",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Thu,02:03,Thu_02_03,A001,"T&NM",T179,"Prof_DB",Block-17-Room-09,Classroom,THEORY,A,4,campus-17-class
SEC28,Thu,03:04,Thu_03_04,A003,"Eng.",T101,"Prof_B",Block-17-Room-09,Classroom,THEORY,A,2,campus-17-class
SEC28,Fri,10:11,Fri_10_11,A002,"Chem",T100,"Prof_A",Block-17-Room-09,Classroom,THEORY,A,3,campus-17-class
SEC29,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC29,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC29,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC29,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC29,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-10,Multi-Purpose,Elective,A,2,campus-17-class
SEC29,Mon,10:11,Mon_10_11,A002,"Chem",T187,"Prof_DJ",Block-17-Room-10,Classroom,THEORY,A,3,campus-17-class
SEC29,Mon,11:12,Mon_11_12,A002,"Chem",T100,"Prof_A",Block-17-Room-10,Classroom,THEORY,A,3,campus-17-class
SEC29,Mon,12:01,Mon_12_01,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Mon,02:03,Mon_02_03,A012,"Chem. Lab",T173,"Prof_CV",Block-B-Lab-04,Lab,LAB,A,1,b-wl-lab
SEC29,Mon,03:04,Mon_03_04,A003,"Eng.",T101,"Prof_B",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Tue,10:11,Tue_10_11,A003,"Eng.",T184,"Prof_DG",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Tue,11:12,Tue_11_12,A001,"T&NM",T108,"Prof_I",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC29,Tue,12:01,Tue_12_01,A008,"Engg. Lab",T164,"Prof_CM",Block-B-Lab-08,Lab,LAB,A,1,b-wl-lab
SEC29,Tue,02:03,Tue_02_03,A002,"Chem",T100,"Prof_A",Block-17-Room-10,Classroom,THEORY,A,3,campus-17-class
SEC29,Tue,03:04,Tue_03_04,A010,"SY",T119,"Prof_T",Block-B-Lab-10,Lab,LAB,A,1,b-wl-lab
SEC29,Wed,10:11,Wed_10_11,A006,"BEE",T102,"Prof_C",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Wed,11:12,Wed_11_12,A001,"T&NM",T108,"Prof_I",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC29,Wed,12:01,Wed_12_01,A001,"T&NM",T108,"Prof_I",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC29,Wed,02:03,Wed_02_03,A011,"Comm. Lab",T154,"Prof_CC",Block-B-Lab-04,Lab,LAB,A,1,b-wl-lab
SEC29,Wed,03:04,Wed_03_04,A005,"E.Mech",T104,"Prof_E",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Thu,10:11,Thu_10_11,A004,"B. Etc.",T195,"Prof_DR",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Thu,11:12,Thu_11_12,A007,"  BEtc ./E.Mech. Lab",T125,"Prof_Z",Block-B-Lab-07,Lab,LAB,A,1,b-wl-lab
SEC29,Thu,12:01,Thu_12_01,A006,"BEE",T165,"Prof_CN",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Thu,02:03,Thu_02_03,A005,"E.Mech",T104,"Prof_E",Block-17-Room-10,Classroom,THEORY,A,2,campus-17-class
SEC29,Thu,03:04,Thu_03_04,A009,"Workshop",T104,"Prof_E",Block-B-Lab-10,Lab,LAB,A,1,b-wl-lab
SEC29,Fri,10:11,Fri_10_11,A001,"T&NM",T108,"Prof_I",Block-17-Room-10,Classroom,THEORY,A,4,campus-17-class
SEC30,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC30,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC30,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC30,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC30,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-11,Multi-Purpose,Elective,A,2,campus-17-class
SEC30,Mon,10:11,Mon_10_11,A005,"E.Mech",T144,"Prof_BS",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Mon,11:12,Mon_11_12,A011,"Comm. Lab",T149,"Prof_BX",Block-C-Lab-02,Lab,LAB,A,1,c-wl-lab
SEC30,Mon,12:01,Mon_12_01,A012,"Chem. Lab",T103,"Prof_D",Block-C-Lab-03,Lab,LAB,A,1,c-wl-lab
SEC30,Mon,02:03,Mon_02_03,A007,"  BEtc ./E.Mech. Lab",T183,"Prof_DF",Block-C-Lab-04,Lab,LAB,A,1,c-wl-lab
SEC30,Mon,03:04,Mon_03_04,A002,"Chem",T152,"Prof_CA",Block-17-Room-11,Classroom,THEORY,A,3,campus-17-class
SEC30,Tue,10:11,Tue_10_11,A002,"Chem",T123,"Prof_X",Block-17-Room-11,Classroom,THEORY,A,3,campus-17-class
SEC30,Tue,11:12,Tue_11_12,A001,"T&NM",T108,"Prof_I",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC30,Tue,12:01,Tue_12_01,A003,"Eng.",T170,"Prof_CS",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Tue,02:03,Tue_02_03,A001,"T&NM",T108,"Prof_I",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC30,Tue,03:04,Tue_03_04,A005,"E.Mech",T160,"Prof_CI",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Wed,10:11,Wed_10_11,A003,"Eng.",T101,"Prof_B",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Wed,11:12,Wed_11_12,A008,"Engg. Lab",T104,"Prof_E",Block-C-Lab-02,Lab,LAB,A,1,c-wl-lab
SEC30,Wed,12:01,Wed_12_01,A009,"Workshop",T172,"Prof_CU",Block-C-Lab-03,Lab,LAB,A,1,c-wl-lab
SEC30,Wed,02:03,Wed_02_03,A006,"BEE",T178,"Prof_DA",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Wed,03:04,Wed_03_04,A001,"T&NM",T108,"Prof_I",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC30,Thu,10:11,Thu_10_11,A004,"B. Etc.",T102,"Prof_C",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Thu,11:12,Thu_11_12,A001,"T&NM",T108,"Prof_I",Block-17-Room-11,Classroom,THEORY,A,4,campus-17-class
SEC30,Thu,12:01,Thu_12_01,A002,"Chem",T100,"Prof_A",Block-17-Room-11,Classroom,THEORY,A,3,campus-17-class
SEC30,Thu,02:03,Thu_02_03,A004,"B. Etc.",T189,"Prof_DL",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Thu,03:04,Thu_03_04,A006,"BEE",T165,"Prof_CN",Block-17-Room-11,Classroom,THEORY,A,2,campus-17-class
SEC30,Fri,10:11,Fri_10_11,A010,"SY",T176,"Prof_CY",Block-C-Lab-01,Lab,LAB,A,1,c-wl-lab
SEC31,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",ELT_COORD_A,"Elective Coordinator A",Block-17-Multi-12,Multi-Purpose,Elective,A,2,campus-17-class
